Year.id,Year.display-label,Sex.id,Sex.display-label,Hisp.id,Hisp.display-label,GEO.id,GEO.id2,GEO.display-label,totpop,wa,ba,ia,aa,na,tom
Id,Year,Id,Sex,Id,Hispanic Origin,Id,Id2,Geography,Total,Race Alone - White,Race Alone - Black or African American,Race Alone - American Indian and Alaska Native,Race Alone - Asian,Race Alone - Native Hawaiian and Other Pacific Islander,Two or More Races
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0400000US51,51,Virginia,8270345,5857457,1625249,44598,508610,9289,225142
est72014,"July 1, 2014",female,Female,hisp,Hispanic,0400000US51,51,Virginia,355235,295036,28730,10586,4573,1404,14906
est72014,"July 1, 2014",female,Female,nhisp,Not Hispanic,0400000US51,51,Virginia,3875810,2659694,825435,11126,273387,3181,102987
est72014,"July 1, 2014",female,Female,tothisp,Total,0400000US51,51,Virginia,4231045,2954730,854165,21712,277960,4585,117893
est72014,"July 1, 2014",male,Male,hisp,Hispanic,0400000US51,51,Virginia,382081,319792,28439,12456,4528,1890,14976
est72014,"July 1, 2014",male,Male,nhisp,Not Hispanic,0400000US51,51,Virginia,3713163,2597688,756231,11557,244379,3083,100225
est72014,"July 1, 2014",male,Male,tothisp,Total,0400000US51,51,Virginia,4095244,2917480,784670,24013,248907,4973,115201
est72014,"July 1, 2014",totsex,Both Sexes,hisp,Hispanic,0400000US51,51,Virginia,737316,614828,57169,23042,9101,3294,29882
est72014,"July 1, 2014",totsex,Both Sexes,nhisp,Not Hispanic,0400000US51,51,Virginia,7588973,5257382,1581666,22683,517766,6264,203212
est72014,"July 1, 2014",totsex,Both Sexes,tothisp,Total,0400000US51,51,Virginia,8326289,5872210,1638835,45725,526867,9558,233094
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US53,53,Washington,361546,308440,10033,15807,5890,2008,19368
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US53,53,Washington,3013287,2461760,106502,44654,258729,19586,122056
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US53,53,Washington,3374833,2770200,116535,60461,264619,21594,141424
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US53,53,Washington,394244,338034,10828,17693,6043,2176,19470
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US53,53,Washington,2955463,2427028,124970,44495,221023,19735,118212
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US53,53,Washington,3349707,2765062,135798,62188,227066,21911,137682
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US53,53,Washington,755790,646474,20861,33500,11933,4184,38838
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US53,53,Washington,5968750,4888788,231472,89149,479752,39321,240268
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US53,53,Washington,6724540,5535262,252333,122649,491685,43505,279106
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US53,53,Washington,361546,308440,10033,15807,5890,2008,19368
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US53,53,Washington,3013289,2461762,106502,44654,258729,19586,122056
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US53,53,Washington,3374835,2770202,116535,60461,264619,21594,141424
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US53,53,Washington,394244,338034,10828,17693,6043,2176,19470
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US53,53,Washington,2955464,2427029,124970,44495,221023,19735,118212
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US53,53,Washington,3349708,2765063,135798,62188,227066,21911,137682
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US53,53,Washington,755790,646474,20861,33500,11933,4184,38838
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US53,53,Washington,5968753,4888791,231472,89149,479752,39321,240268
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US53,53,Washington,6724543,5535265,252333,122649,491685,43505,279106
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0400000US53,53,Washington,364439,310709,10106,16088,5936,2037,19563
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0400000US53,53,Washington,3018436,2463208,107102,44733,260829,19716,122848
est72010,"July 1, 2010",female,Female,tothisp,Total,0400000US53,53,Washington,3382875,2773917,117208,60821,266765,21753,142411
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0400000US53,53,Washington,396978,340144,10921,17943,6101,2218,19651
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0400000US53,53,Washington,2962058,2429916,125820,44575,222880,19872,118995
est72010,"July 1, 2010",male,Male,tothisp,Total,0400000US53,53,Washington,3359036,2770060,136741,62518,228981,22090,138646
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0400000US53,53,Washington,761417,650853,21027,34031,12037,4255,39214
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0400000US53,53,Washington,5980494,4893124,232922,89308,483709,39588,241843
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0400000US53,53,Washington,6741911,5543977,253949,123339,495746,43843,281057
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0400000US53,53,Washington,376758,320394,10502,17274,6189,2116,20283
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0400000US53,53,Washington,3041156,2469725,110369,45000,269969,20232,125861
est72011,"July 1, 2011",female,Female,tothisp,Total,0400000US53,53,Washington,3417914,2790119,120871,62274,276158,22348,146144
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0400000US53,53,Washington,409365,349979,11251,19164,6353,2286,20332
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0400000US53,53,Washington,2994833,2444668,130844,44908,231746,20425,122242
est72011,"July 1, 2011",male,Male,tothisp,Total,0400000US53,53,Washington,3404198,2794647,142095,64072,238099,22711,142574
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0400000US53,53,Washington,786123,670373,21753,36438,12542,4402,40615
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0400000US53,53,Washington,6035989,4914393,241213,89908,501715,40657,248103
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0400000US53,53,Washington,6822112,5584766,262966,126346,514257,45059,288718
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0400000US53,53,Washington,389365,330361,10979,18361,6450,2201,21013
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0400000US53,53,Washington,3067051,2478058,114409,45366,279558,20768,128892
est72012,"July 1, 2012",female,Female,tothisp,Total,0400000US53,53,Washington,3456416,2808419,125388,63727,286008,22969,149905
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0400000US53,53,Washington,420653,358640,11768,20324,6584,2375,20962
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0400000US53,53,Washington,3019256,2452129,134698,45194,240721,21092,125422
est72012,"July 1, 2012",male,Male,tothisp,Total,0400000US53,53,Washington,3439909,2810769,146466,65518,247305,23467,146384
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0400000US53,53,Washington,810018,689001,22747,38685,13034,4576,41975
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0400000US53,53,Washington,6086307,4930187,249107,90560,520279,41860,254314
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0400000US53,53,Washington,6896325,5619188,271854,129245,533313,46436,296289
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0400000US53,53,Washington,400403,339558,11264,18933,6669,2284,21695
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0400000US53,53,Washington,3090087,2482838,117599,45695,290047,21424,132484
est72013,"July 1, 2013",female,Female,tothisp,Total,0400000US53,53,Washington,3490490,2822396,128863,64628,296716,23708,154179
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0400000US53,53,Washington,433274,369120,12210,20923,6801,2481,21739
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0400000US53,53,Washington,3049978,2463671,139073,45503,250781,22061,128889
est72013,"July 1, 2013",male,Male,tothisp,Total,0400000US53,53,Washington,3483252,2832791,151283,66426,257582,24542,150628
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0400000US53,53,Washington,833677,708678,23474,39856,13470,4765,43434
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0400000US53,53,Washington,6140065,4946509,256672,91198,540828,43485,261373
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0400000US53,53,Washington,6973742,5655187,280146,131054,554298,48250,304807
est72014,"July 1, 2014",female,Female,hisp,Hispanic,0400000US53,53,Washington,412568,349711,11629,19401,6855,2401,22571
est72014,"July 1, 2014",female,Female,nhisp,Not Hispanic,0400000US53,53,Washington,3119027,2492939,119923,46060,301187,22227,136691
est72014,"July 1, 2014",female,Female,tothisp,Total,0400000US53,53,Washington,3531595,2842650,131552,65461,308042,24628,159262
est72014,"July 1, 2014",male,Male,hisp,Hispanic,0400000US53,53,Washington,446211,379769,12700,21493,7034,2518,22697
est72014,"July 1, 2014",male,Male,nhisp,Not Hispanic,0400000US53,53,Washington,3083724,2477335,142527,45981,261071,22840,133970
est72014,"July 1, 2014",male,Male,tothisp,Total,0400000US53,53,Washington,3529935,2857104,155227,67474,268105,25358,156667
est72014,"July 1, 2014",totsex,Both Sexes,hisp,Hispanic,0400000US53,53,Washington,858779,729480,24329,40894,13889,4919,45268
est72014,"July 1, 2014",totsex,Both Sexes,nhisp,Not Hispanic,0400000US53,53,Washington,6202751,4970274,262450,92041,562258,45067,270661
est72014,"July 1, 2014",totsex,Both Sexes,tothisp,Total,0400000US53,53,Washington,7061530,5699754,286779,132935,576147,49986,315929
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US54,54,West Virginia,10248,8774,632,169,83,39,551
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US54,54,West Virginia,929160,879589,28846,1650,6613,197,12265
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US54,54,West Virginia,939408,888363,29478,1819,6696,236,12816
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US54,54,West Virginia,12020,10155,808,294,108,53,602
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US54,54,West Virginia,901566,847995,33599,1862,5833,196,12081
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US54,54,West Virginia,913586,858150,34407,2156,5941,249,12683
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US54,54,West Virginia,22268,18929,1440,463,191,92,1153
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US54,54,West Virginia,1830726,1727584,62445,3512,12446,393,24346
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US54,54,West Virginia,1852994,1746513,63885,3975,12637,485,25499
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US54,54,West Virginia,10253,8779,632,169,83,39,551
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US54,54,West Virginia,929178,879607,28846,1650,6613,197,12265
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US54,54,West Virginia,939431,888386,29478,1819,6696,236,12816
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US54,54,West Virginia,12023,10158,808,294,108,53,602
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US54,54,West Virginia,901579,848008,33599,1862,5833,196,12081
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US54,54,West Virginia,913602,858166,34407,2156,5941,249,12683
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US54,54,West Virginia,22276,18937,1440,463,191,92,1153
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US54,54,West Virginia,1830757,1727615,62445,3512,12446,393,24346
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US54,54,West Virginia,1853033,1746552,63885,3975,12637,485,25499
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0400000US54,54,West Virginia,10333,8853,641,170,83,39,547
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0400000US54,54,West Virginia,929632,879778,28945,1665,6698,198,12348
est72010,"July 1, 2010",female,Female,tothisp,Total,0400000US54,54,West Virginia,939965,888631,29586,1835,6781,237,12895
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0400000US54,54,West Virginia,12110,10226,817,294,109,52,612
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0400000US54,54,West Virginia,902101,848254,33702,1860,5886,200,12199
est72010,"July 1, 2010",male,Male,tothisp,Total,0400000US54,54,West Virginia,914211,858480,34519,2154,5995,252,12811
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0400000US54,54,West Virginia,22443,19079,1458,464,192,91,1159
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0400000US54,54,West Virginia,1831733,1728032,62647,3525,12584,398,24547
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0400000US54,54,West Virginia,1854176,1747111,64105,3989,12776,489,25706
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0400000US54,54,West Virginia,10991,9405,670,177,94,50,595
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0400000US54,54,West Virginia,928895,877969,29118,1699,7039,216,12854
est72011,"July 1, 2011",female,Female,tothisp,Total,0400000US54,54,West Virginia,939886,887374,29788,1876,7133,266,13449
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0400000US54,54,West Virginia,12777,10816,864,313,122,59,603
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0400000US54,54,West Virginia,902319,847326,34127,1887,6107,215,12657
est72011,"July 1, 2011",male,Male,tothisp,Total,0400000US54,54,West Virginia,915096,858142,34991,2200,6229,274,13260
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0400000US54,54,West Virginia,23768,20221,1534,490,216,109,1198
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0400000US54,54,West Virginia,1831214,1725295,63245,3586,13146,431,25511
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0400000US54,54,West Virginia,1854982,1745516,64779,4076,13362,540,26709
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0400000US54,54,West Virginia,11617,9912,711,217,105,50,622
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0400000US54,54,West Virginia,928559,876615,29397,1742,7369,209,13227
est72012,"July 1, 2012",female,Female,tothisp,Total,0400000US54,54,West Virginia,940176,886527,30108,1959,7474,259,13849
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0400000US54,54,West Virginia,13321,11278,875,331,122,60,655
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0400000US54,54,West Virginia,902816,846828,34465,1941,6283,219,13080
est72012,"July 1, 2012",male,Male,tothisp,Total,0400000US54,54,West Virginia,916137,858106,35340,2272,6405,279,13735
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0400000US54,54,West Virginia,24938,21190,1586,548,227,110,1277
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0400000US54,54,West Virginia,1831375,1723443,63862,3683,13652,428,26307
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0400000US54,54,West Virginia,1856313,1744633,65448,4231,13879,538,27584
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0400000US54,54,West Virginia,12121,10349,739,222,114,53,644
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0400000US54,54,West Virginia,926339,873220,29810,1806,7697,213,13593
est72013,"July 1, 2013",female,Female,tothisp,Total,0400000US54,54,West Virginia,938460,883569,30549,2028,7811,266,14237
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0400000US54,54,West Virginia,13847,11715,923,347,130,60,672
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0400000US54,54,West Virginia,901288,844139,34970,1961,6494,222,13502
est72013,"July 1, 2013",male,Male,tothisp,Total,0400000US54,54,West Virginia,915135,855854,35893,2308,6624,282,14174
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0400000US54,54,West Virginia,25968,22064,1662,569,244,113,1316
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0400000US54,54,West Virginia,1827627,1717359,64780,3767,14191,435,27095
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0400000US54,54,West Virginia,1853595,1739423,66442,4336,14435,548,28411
est72014,"July 1, 2014",female,Female,hisp,Hispanic,0400000US54,54,West Virginia,12574,10720,761,241,138,53,661
est72014,"July 1, 2014",female,Female,nhisp,Not Hispanic,0400000US54,54,West Virginia,923837,869848,30044,1865,7984,211,13885
est72014,"July 1, 2014",female,Female,tothisp,Total,0400000US54,54,West Virginia,936411,880568,30805,2106,8122,264,14546
est72014,"July 1, 2014",male,Male,hisp,Hispanic,0400000US54,54,West Virginia,14273,12053,983,335,139,60,703
est72014,"July 1, 2014",male,Male,nhisp,Not Hispanic,0400000US54,54,West Virginia,899642,841599,35285,2000,6684,229,13845
est72014,"July 1, 2014",male,Male,tothisp,Total,0400000US54,54,West Virginia,913915,853652,36268,2335,6823,289,14548
est72014,"July 1, 2014",totsex,Both Sexes,hisp,Hispanic,0400000US54,54,West Virginia,26847,22773,1744,576,277,113,1364
est72014,"July 1, 2014",totsex,Both Sexes,nhisp,Not Hispanic,0400000US54,54,West Virginia,1823479,1711447,65329,3865,14668,440,27730
est72014,"July 1, 2014",totsex,Both Sexes,tothisp,Total,0400000US54,54,West Virginia,1850326,1734220,67073,4441,14945,553,29094
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US55,55,Wisconsin,159925,139392,7497,5479,1250,422,5885
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US55,55,Wisconsin,2704661,2394761,179147,24398,66362,749,39244
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US55,55,Wisconsin,2864586,2534153,186644,29877,67612,1171,45129
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US55,55,Wisconsin,176131,154912,7510,5992,1250,484,5983
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US55,55,Wisconsin,2646269,2347858,172867,24231,62966,850,37497
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US55,55,Wisconsin,2822400,2502770,180377,30223,64216,1334,43480
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US55,55,Wisconsin,336056,294304,15007,11471,2500,906,11868
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US55,55,Wisconsin,5350930,4742619,352014,48629,129328,1599,76741
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US55,55,Wisconsin,5686986,5036923,367021,60100,131828,2505,88609
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US55,55,Wisconsin,159926,139393,7497,5479,1250,422,5885
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US55,55,Wisconsin,2704876,2394970,179147,24404,66362,749,39244
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US55,55,Wisconsin,2864802,2534363,186644,29883,67612,1171,45129
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US55,55,Wisconsin,176130,154911,7510,5992,1250,484,5983
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US55,55,Wisconsin,2646357,2347944,172867,24232,62966,850,37498
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US55,55,Wisconsin,2822487,2502855,180377,30224,64216,1334,43481
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US55,55,Wisconsin,336056,294304,15007,11471,2500,906,11868
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US55,55,Wisconsin,5351233,4742914,352014,48636,129328,1599,76742
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US55,55,Wisconsin,5687289,5037218,367021,60107,131828,2505,88610
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0400000US55,55,Wisconsin,160842,140154,7530,5550,1247,422,5939
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0400000US55,55,Wisconsin,2704891,2393765,179478,24473,66840,758,39577
est72010,"July 1, 2010",female,Female,tothisp,Total,0400000US55,55,Wisconsin,2865733,2533919,187008,30023,68087,1180,45516
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0400000US55,55,Wisconsin,176850,155481,7527,6077,1254,489,6022
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0400000US55,55,Wisconsin,2646685,2347218,173151,24274,63406,855,37781
est72010,"July 1, 2010",male,Male,tothisp,Total,0400000US55,55,Wisconsin,2823535,2502699,180678,30351,64660,1344,43803
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0400000US55,55,Wisconsin,337692,295635,15057,11627,2501,911,11961
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0400000US55,55,Wisconsin,5351576,4740983,352629,48747,130246,1613,77358
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0400000US55,55,Wisconsin,5689268,5036618,367686,60374,132747,2524,89319
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0400000US55,55,Wisconsin,165722,144276,7661,5919,1271,443,6152
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0400000US55,55,Wisconsin,2709382,2392372,181373,24670,69318,784,40865
est72011,"July 1, 2011",female,Female,tothisp,Total,0400000US55,55,Wisconsin,2875104,2536648,189034,30589,70589,1227,47017
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0400000US55,55,Wisconsin,181109,159093,7612,6365,1302,502,6235
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0400000US55,55,Wisconsin,2652572,2347547,174657,24482,65831,869,39186
est72011,"July 1, 2011",male,Male,tothisp,Total,0400000US55,55,Wisconsin,2833681,2506640,182269,30847,67133,1371,45421
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0400000US55,55,Wisconsin,346831,303369,15273,12284,2573,945,12387
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0400000US55,55,Wisconsin,5361954,4739919,356030,49152,135149,1653,80051
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0400000US55,55,Wisconsin,5708785,5043288,371303,61436,137722,2598,92438
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0400000US55,55,Wisconsin,170367,148097,7872,6241,1293,448,6416
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0400000US55,55,Wisconsin,2712524,2390088,182779,24847,71784,825,42201
est72012,"July 1, 2012",female,Female,tothisp,Total,0400000US55,55,Wisconsin,2882891,2538185,190651,31088,73077,1273,48617
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0400000US55,55,Wisconsin,185211,162383,7827,6722,1338,523,6418
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0400000US55,55,Wisconsin,2656786,2346842,175749,24633,68138,896,40528
est72012,"July 1, 2012",male,Male,tothisp,Total,0400000US55,55,Wisconsin,2841997,2509225,183576,31355,69476,1419,46946
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0400000US55,55,Wisconsin,355578,310480,15699,12963,2631,971,12834
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0400000US55,55,Wisconsin,5369310,4736930,358528,49480,139922,1721,82729
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0400000US55,55,Wisconsin,5724888,5047410,374227,62443,142553,2692,95563
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0400000US55,55,Wisconsin,174878,151940,8067,6442,1320,459,6650
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0400000US55,55,Wisconsin,2716420,2389181,183473,25025,74426,852,43463
est72013,"July 1, 2013",female,Female,tothisp,Total,0400000US55,55,Wisconsin,2891298,2541121,191540,31467,75746,1311,50113
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0400000US55,55,Wisconsin,189247,165723,8042,6916,1374,532,6660
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0400000US55,55,Wisconsin,2662408,2347241,176845,24980,70495,905,41942
est72013,"July 1, 2013",male,Male,tothisp,Total,0400000US55,55,Wisconsin,2851655,2512964,184887,31896,71869,1437,48602
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0400000US55,55,Wisconsin,364125,317663,16109,13358,2694,991,13310
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0400000US55,55,Wisconsin,5378828,4736422,360318,50005,144921,1757,85405
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0400000US55,55,Wisconsin,5742953,5054085,376427,63363,147615,2748,98715
est72014,"July 1, 2014",female,Female,hisp,Hispanic,0400000US55,55,Wisconsin,179324,155698,8292,6624,1366,477,6867
est72014,"July 1, 2014",female,Female,nhisp,Not Hispanic,0400000US55,55,Wisconsin,2718733,2386620,184323,25269,76943,891,44687
est72014,"July 1, 2014",female,Female,tothisp,Total,0400000US55,55,Wisconsin,2898057,2542318,192615,31893,78309,1368,51554
est72014,"July 1, 2014",male,Male,hisp,Hispanic,0400000US55,55,Wisconsin,192924,168690,8261,7052,1424,564,6933
est72014,"July 1, 2014",male,Male,nhisp,Not Hispanic,0400000US55,55,Wisconsin,2666583,2346789,177650,25247,72779,926,43192
est72014,"July 1, 2014",male,Male,tothisp,Total,0400000US55,55,Wisconsin,2859507,2515479,185911,32299,74203,1490,50125
est72014,"July 1, 2014",totsex,Both Sexes,hisp,Hispanic,0400000US55,55,Wisconsin,372248,324388,16553,13676,2790,1041,13800
est72014,"July 1, 2014",totsex,Both Sexes,nhisp,Not Hispanic,0400000US55,55,Wisconsin,5385316,4733409,361973,50516,149722,1817,87879
